"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"189","Jiwal-2_two-1",NA,"Jiwal","2_two","kurriny, (kujarra - see note)","kurriny",NA,NA,"Bowern2012",NA,NA,NA,NA
"190","Jiwal-2_two-1",NA,"Jiwal","2_two","kurriny, (kujarra - see note)","(kujarra - see note)",NA,NA,"Bowern2012",NA,NA,NA,NA
"191","Malng-1_one-1",NA,"Malng","1_one","cintapani","cintapani",NA,NA,"Bowern2012",NA,NA,NA,NA
"192","Malng-2_two-1",NA,"Malng","2_two","kucarra","kucarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"193","Mudb-1_one-1",NA,"Mudb","1_one","cintaku, jindaku, jintaku","cintaku",NA,NA,"Bowern2012",NA,NA,NA,NA
"194","Mudb-1_one-1",NA,"Mudb","1_one","cintaku, jindaku, jintaku","jindaku",NA,NA,"Bowern2012",NA,NA,NA,NA
"195","Mudb-1_one-1",NA,"Mudb","1_one","cintaku, jindaku, jintaku","jintaku",NA,NA,"Bowern2012",NA,NA,NA,NA
"196","Mudb-2_two-1",NA,"Mudb","2_two","kucarra, kujarra","kucarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"197","Mudb-2_two-1",NA,"Mudb","2_two","kucarra, kujarra","kujarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"198","Mudb-3_three-1",NA,"Mudb","3_three","yukartu, yukardu; murrkuna","yukartu",NA,NA,"Bowern2012",NA,NA,NA,NA
"199","Mudb-3_three-1",NA,"Mudb","3_three","yukartu, yukardu; murrkuna","yukardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"200","Mudb-3_three-1",NA,"Mudb","3_three","yukartu, yukardu; murrkuna","murrkuna",NA,NA,"Bowern2012",NA,NA,NA,NA
"201","Mudb-4_four-1",NA,"Mudb","4_four","kujajarra","kujajarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"202","Ngari-1_one-1",NA,"Ngari","1_one","cintaku","cintaku",NA,NA,"Bowern2012",NA,NA,NA,NA
"203","Ngari-2_two-1",NA,"Ngari","2_two","kucarra","kucarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"204","Ngari-3_three-1",NA,"Ngari","3_three","murrkun","murrkun",NA,NA,"Bowern2012",NA,NA,NA,NA
"205","Ngari-7_seven-1",NA,"Ngari","7_seven","wirlki","wirlki",NA,NA,"Bowern2012",NA,NA,NA,NA
"206","Walmj-1_one-1",NA,"Walmj","1_one","gaian, gān, kayan, kacan (Bililuna); layi; pilparli","gaian",NA,NA,"Bowern2012",NA,NA,NA,NA
"207","Walmj-1_one-1",NA,"Walmj","1_one","gaian, gān, kayan, kacan (Bililuna); layi; pilparli","gān",NA,NA,"Bowern2012",NA,NA,NA,NA
"208","Walmj-1_one-1",NA,"Walmj","1_one","gaian, gān, kayan, kacan (Bililuna); layi; pilparli","kayan",NA,NA,"Bowern2012",NA,NA,NA,NA
"209","Walmj-1_one-1",NA,"Walmj","1_one","gaian, gān, kayan, kacan (Bililuna); layi; pilparli","kacan (Bililuna)",NA,NA,"Bowern2012",NA,NA,NA,NA
"210","Walmj-1_one-1",NA,"Walmj","1_one","gaian, gān, kayan, kacan (Bililuna); layi; pilparli","layi",NA,NA,"Bowern2012",NA,NA,NA,NA
"211","Walmj-1_one-1",NA,"Walmj","1_one","gaian, gān, kayan, kacan (Bililuna); layi; pilparli","pilparli",NA,NA,"Bowern2012",NA,NA,NA,NA
"212","Walmj-2_two-1",NA,"Walmj","2_two","kurriny, gurin","kurriny",NA,NA,"Bowern2012",NA,NA,NA,NA
"213","Walmj-2_two-1",NA,"Walmj","2_two","kurriny, gurin","gurin",NA,NA,"Bowern2012",NA,NA,NA,NA
"214","Walmj-3_three-1",NA,"Walmj","3_three","kutyuntu; murgun; muŋkartu, muŋgadu","kutyuntu",NA,NA,"Bowern2012",NA,NA,NA,NA
"215","Walmj-3_three-1",NA,"Walmj","3_three","kutyuntu; murgun; muŋkartu, muŋgadu","murgun",NA,NA,"Bowern2012",NA,NA,NA,NA
"216","Walmj-3_three-1",NA,"Walmj","3_three","kutyuntu; murgun; muŋkartu, muŋgadu","muŋkartu",NA,NA,"Bowern2012",NA,NA,NA,NA
"217","Walmj-3_three-1",NA,"Walmj","3_three","kutyuntu; murgun; muŋkartu, muŋgadu","muŋgadu",NA,NA,"Bowern2012",NA,NA,NA,NA
"218","Walmj-4_four-1",NA,"Walmj","4_four","kurriny kurriny","kurriny kurriny",NA,NA,"Bowern2012",NA,NA,NA,NA
"219","Warlm-1_one-1",NA,"Warlm","1_one","jinta, tyinta","jinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"220","Warlm-1_one-1",NA,"Warlm","1_one","jinta, tyinta","tyinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"221","Warlm-2_two-1",NA,"Warlm","2_two","jirrama, tyirrama, tyirrima","jirrama",NA,NA,"Bowern2012",NA,NA,NA,NA
"222","Warlm-2_two-1",NA,"Warlm","2_two","jirrama, tyirrama, tyirrima","tyirrama",NA,NA,"Bowern2012",NA,NA,NA,NA
"223","Warlm-2_two-1",NA,"Warlm","2_two","jirrama, tyirrama, tyirrima","tyirrima",NA,NA,"Bowern2012",NA,NA,NA,NA
"224","Warlm-3_three-1",NA,"Warlm","3_three","tyirrima-tyinta","tyirrima-tyinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"225","Warlp-1_one-1",NA,"Warlp","1_one","jinta, tyinta","jinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"226","Warlp-1_one-1",NA,"Warlp","1_one","jinta, tyinta","tyinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"227","Warlp-2_two-1",NA,"Warlp","2_two","jirrama, tyirrama","jirrama",NA,NA,"Bowern2012",NA,NA,NA,NA
"228","Warlp-2_two-1",NA,"Warlp","2_two","jirrama, tyirrama","tyirrama",NA,NA,"Bowern2012",NA,NA,NA,NA
"229","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","jirrama-kari-jinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"230","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","tyirrama-tyinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"231","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","marnkurrpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"232","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","marnirrpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"233","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","wirrkardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"234","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","wirrkardu-kari",NA,NA,"Bowern2012",NA,NA,NA,NA
"235","Warlp-3_three-1",NA,"Warlp","3_three","jirrama-kari-jinta, tyirrama-tyinta; marnkurrpa; marnirrpa; wirrkardu, wirrkardu-kari; kalyarrpa","kalyarrpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"236","Warlp-4_four-1",NA,"Warlp","4_four","tyirrama-tyirrama, tyirrama-kari-tyirrama-kari; tyirrama-kari-tyinta; murntu(-pala)","tyirrama-tyirrama",NA,NA,"Bowern2012",NA,NA,NA,NA
"237","Warlp-4_four-1",NA,"Warlp","4_four","tyirrama-tyirrama, tyirrama-kari-tyirrama-kari; tyirrama-kari-tyinta; murntu(-pala)","tyirrama-kari-tyirrama-kari",NA,NA,"Bowern2012",NA,NA,NA,NA
"238","Warlp-4_four-1",NA,"Warlp","4_four","tyirrama-tyirrama, tyirrama-kari-tyirrama-kari; tyirrama-kari-tyinta; murntu(-pala)","tyirrama-kari-tyinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"239","Warlp-4_four-1",NA,"Warlp","4_four","tyirrama-tyirrama, tyirrama-kari-tyirrama-kari; tyirrama-kari-tyinta; murntu(-pala)","murntu(-pala)",NA,NA,"Bowern2012",NA,NA,NA,NA
"240","Warlp-5_five-1",NA,"Warlp","5_five","cirramakarizcinta","cirramakarizcinta",NA,NA,"Bowern2012",NA,NA,NA,NA
"241","Warlp-9_nine-1",NA,"Warlp","9_nine","narntirnki-pala","narntirnki-pala",NA,NA,"Bowern2012",NA,NA,NA,NA
"242","Kutk-1_one-1",NA,"Kutk","1_one","kutju, gudyu, gudu","kutju",NA,NA,"Bowern2012",NA,NA,NA,NA
"243","Kutk-1_one-1",NA,"Kutk","1_one","kutju, gudyu, gudu","gudyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"244","Kutk-1_one-1",NA,"Kutk","1_one","kutju, gudyu, gudu","gudu",NA,NA,"Bowern2012",NA,NA,NA,NA
"245","Kutk-2_two-1",NA,"Kutk","2_two","kutjarra, kutyarra, gudyara","kutjarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"246","Kutk-2_two-1",NA,"Kutk","2_two","kutjarra, kutyarra, gudyara","kutyarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"247","Kutk-2_two-1",NA,"Kutk","2_two","kutjarra, kutyarra, gudyara","gudyara",NA,NA,"Bowern2012",NA,NA,NA,NA
"248","Kutk-3_three-1",NA,"Kutk","3_three","maŋurba, marnkurr(pa), manguru, mangura","maŋurba",NA,NA,"Bowern2012",NA,NA,NA,NA
"249","Kutk-3_three-1",NA,"Kutk","3_three","maŋurba, marnkurr(pa), manguru, mangura","marnkurr(pa)",NA,NA,"Bowern2012",NA,NA,NA,NA
"250","Kutk-3_three-1",NA,"Kutk","3_three","maŋurba, marnkurr(pa), manguru, mangura","manguru",NA,NA,"Bowern2012",NA,NA,NA,NA
"251","Kutk-3_three-1",NA,"Kutk","3_three","maŋurba, marnkurr(pa), manguru, mangura","mangura",NA,NA,"Bowern2012",NA,NA,NA,NA
"252","Kutk-4_four-1",NA,"Kutk","4_four","kutjarra-kutjarra; galdu; murntu, murtu","kutjarra-kutjarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"253","Kutk-4_four-1",NA,"Kutk","4_four","kutjarra-kutjarra; galdu; murntu, murtu","galdu",NA,NA,"Bowern2012",NA,NA,NA,NA
"254","Kutk-4_four-1",NA,"Kutk","4_four","kutjarra-kutjarra; galdu; murntu, murtu","murntu",NA,NA,"Bowern2012",NA,NA,NA,NA
"255","Kutk-4_four-1",NA,"Kutk","4_four","kutjarra-kutjarra; galdu; murntu, murtu","murtu",NA,NA,"Bowern2012",NA,NA,NA,NA
"256","Kutk-5_five-1",NA,"Kutk","5_five","raka; marumpu","raka",NA,NA,"Bowern2012",NA,NA,NA,NA
"257","Kutk-5_five-1",NA,"Kutk","5_five","raka; marumpu","marumpu",NA,NA,"Bowern2012",NA,NA,NA,NA
"258","Kutk-6_six-1",NA,"Kutk","6_six","kalyu","kalyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"259","Kutk-7_seven-1",NA,"Kutk","7_seven","wirlki","wirlki",NA,NA,"Bowern2012",NA,NA,NA,NA
"260","Kutk-8_eight-1",NA,"Kutk","8_eight","ŋarlukutu","ŋarlukutu",NA,NA,"Bowern2012",NA,NA,NA,NA
"261","Kutk-9_nine-1",NA,"Kutk","9_nine","karrpu","karrpu",NA,NA,"Bowern2012",NA,NA,NA,NA
"262","Kutk-10_ten-1",NA,"Kutk","10_ten","tawu","tawu",NA,NA,"Bowern2012",NA,NA,NA,NA
"263","Martu-1_one-1",NA,"Martu","1_one","kutyu","kutyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"264","Martu-2_two-1",NA,"Martu","2_two","kutyarra","kutyarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"265","Martu-3_three-1",NA,"Martu","3_three","marnkurrpa","marnkurrpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"266","Martu-6_six-1",NA,"Martu","6_six","tyikatyi","tyikatyi",NA,NA,"Bowern2012",NA,NA,NA,NA
"267","Mulya-1_one-1",NA,"Mulya","1_one","koodia","koodia",NA,NA,"Bowern2012",NA,NA,NA,NA
"268","Mulya-2_two-1",NA,"Mulya","2_two","kutharra","kutharra",NA,NA,"Bowern2012",NA,NA,NA,NA
"269","Mulya-3_three-1",NA,"Mulya","3_three","mangoor","mangoor",NA,NA,"Bowern2012",NA,NA,NA,NA
"270","Mulya-4_four-1",NA,"Mulya","4_four","chakoo","chakoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"271","Ngaa-1_one-1",NA,"Ngaa","1_one","kumpinyu; kutyu","kumpinyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"272","Ngaa-1_one-1",NA,"Ngaa","1_one","kumpinyu; kutyu","kutyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"273","Ngaa-2_two-1",NA,"Ngaa","2_two","kalyarrar; kutyarra; nyartuwarra","kalyarrar",NA,NA,"Bowern2012",NA,NA,NA,NA
"274","Ngaa-2_two-1",NA,"Ngaa","2_two","kalyarrar; kutyarra; nyartuwarra","kutyarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"275","Ngaa-2_two-1",NA,"Ngaa","2_two","kalyarrar; kutyarra; nyartuwarra","nyartuwarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"276","Ngaa-3_three-1",NA,"Ngaa","3_three","marnkurr(pa); taŋkalku; tyuku.tyuku, tyukurni; wiltya","marnkurr(pa)",NA,NA,"Bowern2012",NA,NA,NA,NA
"277","Ngaa-3_three-1",NA,"Ngaa","3_three","marnkurr(pa); taŋkalku; tyuku.tyuku, tyukurni; wiltya","taŋkalku",NA,NA,"Bowern2012",NA,NA,NA,NA
"278","Ngaa-3_three-1",NA,"Ngaa","3_three","marnkurr(pa); taŋkalku; tyuku.tyuku, tyukurni; wiltya","tyuku.tyuku",NA,NA,"Bowern2012",NA,NA,NA,NA
"279","Ngaa-3_three-1",NA,"Ngaa","3_three","marnkurr(pa); taŋkalku; tyuku.tyuku, tyukurni; wiltya","tyukurni",NA,NA,"Bowern2012",NA,NA,NA,NA
"280","Ngaa-3_three-1",NA,"Ngaa","3_three","marnkurr(pa); taŋkalku; tyuku.tyuku, tyukurni; wiltya","wiltya",NA,NA,"Bowern2012",NA,NA,NA,NA
"281","Ngaa-4_four-1",NA,"Ngaa","4_four","kutjarra-kutjarra","kutjarra-kutjarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"282","Pitj-1_one-1",NA,"Pitj","1_one","kutju, kutyu; kalani","kutju",NA,NA,"Bowern2012",NA,NA,NA,NA
"283","Pitj-1_one-1",NA,"Pitj","1_one","kutju, kutyu; kalani","kutyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"284","Pitj-1_one-1",NA,"Pitj","1_one","kutju, kutyu; kalani","kalani",NA,NA,"Bowern2012",NA,NA,NA,NA
"285","Pitj-2_two-1",NA,"Pitj","2_two","kutyarra, kutjara","kutyarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"286","Pitj-2_two-1",NA,"Pitj","2_two","kutyarra, kutjara","kutjara",NA,NA,"Bowern2012",NA,NA,NA,NA
"287","Pitj-3_three-1",NA,"Pitj","3_three","man̠kur(pa), makur(pa)","man̠kur(pa)",NA,NA,"Bowern2012",NA,NA,NA,NA
"288","Pitj-3_three-1",NA,"Pitj","3_three","man̠kur(pa), makur(pa)","makur(pa)",NA,NA,"Bowern2012",NA,NA,NA,NA
"289","Pitj-4_four-1",NA,"Pitj","4_four","kutjara-kutjara","kutjara-kutjara",NA,NA,"Bowern2012",NA,NA,NA,NA
"290","Pitj-5_five-1",NA,"Pitj","5_five","paipa; kutjara-man̠kur(pa)","paipa",NA,NA,"Bowern2012",NA,NA,NA,NA
"291","Pitj-5_five-1",NA,"Pitj","5_five","paipa; kutjara-man̠kur(pa)","kutjara-man̠kur(pa)",NA,NA,"Bowern2012",NA,NA,NA,NA
"292","Pitj-6_six-1",NA,"Pitj","6_six","man̠kur-man̠kur(pa)","man̠kur-man̠kur(pa)",NA,NA,"Bowern2012",NA,NA,NA,NA
"293","Wang-1_one-1",NA,"Wang","1_one","kupinyu; kutyu","kupinyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"294","Wang-1_one-1",NA,"Wang","1_one","kupinyu; kutyu","kutyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"295","Wang-2_two-1",NA,"Wang","2_two","kutyarra, lutyarra","kutyarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"296","Wang-2_two-1",NA,"Wang","2_two","kutyarra, lutyarra","lutyarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"297","Wang-3_three-1",NA,"Wang","3_three","marnkurrpa","marnkurrpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"298","Wanm-1_one-1",NA,"Wanm","1_one","kumpinyu; partu","kumpinyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"299","Wanm-1_one-1",NA,"Wanm","1_one","kumpinyu; partu","partu",NA,NA,"Bowern2012",NA,NA,NA,NA
"300","Wanm-2_two-1",NA,"Wanm","2_two","kujarra, -kujarra; -pula","kujarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"301","Wanm-2_two-1",NA,"Wanm","2_two","kujarra, -kujarra; -pula","-kujarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"302","Wanm-2_two-1",NA,"Wanm","2_two","kujarra, -kujarra; -pula","-pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"303","Wanm-3_three-1",NA,"Wanm","3_three","kujarra kumpinya, kujarrapartu; yupalpa, wupalypa","kujarra kumpinya",NA,NA,"Bowern2012",NA,NA,NA,NA
"304","Wanm-3_three-1",NA,"Wanm","3_three","kujarra kumpinya, kujarrapartu; yupalpa, wupalypa","kujarrapartu",NA,NA,"Bowern2012",NA,NA,NA,NA
"305","Wanm-3_three-1",NA,"Wanm","3_three","kujarra kumpinya, kujarrapartu; yupalpa, wupalypa","yupalpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"306","Wanm-3_three-1",NA,"Wanm","3_three","kujarra kumpinya, kujarrapartu; yupalpa, wupalypa","wupalypa",NA,NA,"Bowern2012",NA,NA,NA,NA
"307","Wanm-4_four-1",NA,"Wanm","4_four","kucarrakucarra, kujarra kujarra","kucarrakucarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"308","Wanm-4_four-1",NA,"Wanm","4_four","kucarrakucarra, kujarra kujarra","kujarra kujarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"309","Wanm-5_five-1",NA,"Wanm","5_five","kucarra2 partu, kujarra kujarra kumpinyu","kucarra2 partu",NA,NA,"Bowern2012",NA,NA,NA,NA
"310","Wanm-5_five-1",NA,"Wanm","5_five","kucarra2 partu, kujarra kujarra kumpinyu","kujarra kujarra kumpinyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"311","Yulp-1_one-1",NA,"Yulp","1_one","kuju; kumpinyu","kuju",NA,NA,"Bowern2012",NA,NA,NA,NA
"312","Yulp-1_one-1",NA,"Yulp","1_one","kuju; kumpinyu","kumpinyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"313","Yulp-2_two-1",NA,"Yulp","2_two","kujarra","kujarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"314","Ngar-1_one-1",NA,"Ngar","1_one","erri, eri, eriŋa, weriŋa","erri",NA,NA,"Bowern2012",NA,NA,NA,NA
"315","Ngar-1_one-1",NA,"Ngar","1_one","erri, eri, eriŋa, weriŋa","eri",NA,NA,"Bowern2012",NA,NA,NA,NA
"316","Ngar-1_one-1",NA,"Ngar","1_one","erri, eri, eriŋa, weriŋa","eriŋa",NA,NA,"Bowern2012",NA,NA,NA,NA
"317","Ngar-1_one-1",NA,"Ngar","1_one","erri, eri, eriŋa, weriŋa","weriŋa",NA,NA,"Bowern2012",NA,NA,NA,NA
"318","Ngar-2_two-1",NA,"Ngar","2_two","majerri, majeri","majerri",NA,NA,"Bowern2012",NA,NA,NA,NA
"319","Ngar-2_two-1",NA,"Ngar","2_two","majerri, majeri","majeri",NA,NA,"Bowern2012",NA,NA,NA,NA
"320","Ngar-3_three-1",NA,"Ngar","3_three","majerrijerri, majerrina, majeriieri","majerrijerri",NA,NA,"Bowern2012",NA,NA,NA,NA
"321","Ngar-3_three-1",NA,"Ngar","3_three","majerrijerri, majerrina, majeriieri","majerrina",NA,NA,"Bowern2012",NA,NA,NA,NA
"322","Ngar-3_three-1",NA,"Ngar","3_three","majerrijerri, majerrina, majeriieri","majeriieri",NA,NA,"Bowern2012",NA,NA,NA,NA
"323","Ngar-4_four-1",NA,"Ngar","4_four","medjeri-yá medjeri, majamajeri","medjeri-yá medjeri",NA,NA,"Bowern2012",NA,NA,NA,NA
"324","Ngar-4_four-1",NA,"Ngar","4_four","medjeri-yá medjeri, majamajeri","majamajeri",NA,NA,"Bowern2012",NA,NA,NA,NA
"325","Ungg-1_one-1",NA,"Ungg","1_one","wintharringga, winderri, wintharri, yherre","wintharringga",NA,NA,"Bowern2012",NA,NA,NA,NA
"326","Ungg-1_one-1",NA,"Ungg","1_one","wintharringga, winderri, wintharri, yherre","winderri",NA,NA,"Bowern2012",NA,NA,NA,NA
"327","Ungg-1_one-1",NA,"Ungg","1_one","wintharringga, winderri, wintharri, yherre","wintharri",NA,NA,"Bowern2012",NA,NA,NA,NA
"328","Ungg-1_one-1",NA,"Ungg","1_one","wintharringga, winderri, wintharri, yherre","yherre",NA,NA,"Bowern2012",NA,NA,NA,NA
"329","Ungg-2_two-1",NA,"Ungg","2_two","wintharringarndoo, wintharri-ngarndu, winhdharri-ngarndu","wintharringarndoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"330","Ungg-2_two-1",NA,"Ungg","2_two","wintharringarndoo, wintharri-ngarndu, winhdharri-ngarndu","wintharri-ngarndu",NA,NA,"Bowern2012",NA,NA,NA,NA
"331","Ungg-2_two-1",NA,"Ungg","2_two","wintharringarndoo, wintharri-ngarndu, winhdharri-ngarndu","winhdharri-ngarndu",NA,NA,"Bowern2012",NA,NA,NA,NA
"332","Ungg-3_three-1",NA,"Ungg","3_three","ngarlgurru","ngarlgurru",NA,NA,"Bowern2012",NA,NA,NA,NA
"333","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","iyarrungu",NA,NA,"Bowern2012",NA,NA,NA,NA
"334","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","jarrungu",NA,NA,"Bowern2012",NA,NA,NA,NA
"335","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","-yarrungu",NA,NA,"Bowern2012",NA,NA,NA,NA
"336","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","=yarrungu",NA,NA,"Bowern2012",NA,NA,NA,NA
"337","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","iarun",NA,NA,"Bowern2012",NA,NA,NA,NA
"338","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","yarrungu",NA,NA,"Bowern2012",NA,NA,NA,NA
"339","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","-anda",NA,NA,"Bowern2012",NA,NA,NA,NA
"340","Worr-1_one-1",NA,"Worr","1_one","iyarrungu, jarrungu, -yarrungu, =yarrungu, iarun, yarrungu, -anda, -andu","-andu",NA,NA,"Bowern2012",NA,NA,NA,NA
"341","Worr-2_two-1",NA,"Worr","2_two","iyarrungarndu, yarrungu-ᵏwarndu, +aarndu","iyarrungarndu",NA,NA,"Bowern2012",NA,NA,NA,NA
"342","Worr-2_two-1",NA,"Worr","2_two","iyarrungarndu, yarrungu-ᵏwarndu, +aarndu","yarrungu-ᵏwarndu",NA,NA,"Bowern2012",NA,NA,NA,NA
"343","Worr-2_two-1",NA,"Worr","2_two","iyarrungarndu, yarrungu-ᵏwarndu, +aarndu","+aarndu",NA,NA,"Bowern2012",NA,NA,NA,NA
"344","Worr-3_three-1",NA,"Worr","3_three","iyarrungurri, yarrungu-oorri","iyarrungurri",NA,NA,"Bowern2012",NA,NA,NA,NA
"345","Worr-3_three-1",NA,"Worr","3_three","iyarrungurri, yarrungu-oorri","yarrungu-oorri",NA,NA,"Bowern2012",NA,NA,NA,NA
"346","Worr-5_five-1",NA,"Worr","5_five","ŋanuŋalja","ŋanuŋalja",NA,NA,"Bowern2012",NA,NA,NA,NA
"347","Yawi-1_one-1",NA,"Yawi","1_one","munggadum; -du ~ -di","munggadum",NA,NA,"Bowern2012",NA,NA,NA,NA
"348","Yawi-1_one-1",NA,"Yawi","1_one","munggadum; -du ~ -di","-du ~ -di",NA,NA,"Bowern2012",NA,NA,NA,NA
"349","Yawi-2_two-1",NA,"Yawi","2_two","-urri","-urri",NA,NA,"Bowern2012",NA,NA,NA,NA
"350","Ward-1_one-1",NA,"Ward","1_one","lege","lege",NA,NA,"Bowern2012",NA,NA,NA,NA
"351","Ward-2_two-1",NA,"Ward","2_two","guyamin","guyamin",NA,NA,"Bowern2012",NA,NA,NA,NA
"352","Ward-3_three-1",NA,"Ward","3_three","murrgun","murrgun",NA,NA,"Bowern2012",NA,NA,NA,NA
"353","ArabPea-1_one-1",NA,"ArabPea","1_one","weyoo","weyoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"354","ArabPea-2_two-1",NA,"ArabPea","2_two","parekula","parekula",NA,NA,"Bowern2012",NA,NA,NA,NA
"355","ArabPea-3_three-1",NA,"ArabPea","3_three","kulpura","kulpura",NA,NA,"Bowern2012",NA,NA,NA,NA
"356","ArabPea-4_four-1",NA,"ArabPea","4_four","noyoo","noyoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"357","ArabStrang-1_one-1",NA,"ArabStrang","1_one","oyoo","oyoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"358","ArabStrang-2_two-1",NA,"ArabStrang","2_two","kara-kolon","kara-kolon",NA,NA,"Bowern2012",NA,NA,NA,NA
"359","ArabStrang-4_four-1",NA,"ArabStrang","4_four","kara-kolon-kara-kolon","kara-kolon-kara-kolon",NA,NA,"Bowern2012",NA,NA,NA,NA
"360","ArabEyr-1_one-1",NA,"ArabEyr","1_one","oyoo","oyoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"361","ArabEyr-2_two-1",NA,"ArabEyr","2_two","parekula","parekula",NA,NA,"Bowern2012",NA,NA,NA,NA
"362","ArabEyr-3_three-1",NA,"ArabEyr","3_three","kulparte","kulparte",NA,NA,"Bowern2012",NA,NA,NA,NA
"363","ArabEyr-4_four-1",NA,"ArabEyr","4_four","parrkulu-parrkulu","parrkulu-parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"364","ArabWangkat-1_one-1",NA,"ArabWangkat","1_one","sthuja","sthuja",NA,NA,"Bowern2012",NA,NA,NA,NA
